gene	spt7.del	wt
INM2	9.72770267283724	9.67061907490226
NSE3	9.89722378365263	10.1804686476667
RTT103	10.2706807724378	9.95115938449949
YDR290W	6.75416597424601	6.61533242405002
HRQ1	10.4972331213627	10.1678446187162
SRP101	11.7679568176558	11.7704987208929
SSD1	10.2139061691854	10.1439316144929
DPL1	12.0312600916876	11.8107001541872
HDA2	10.229443722933	10.26143678878
MHR1	9.6790665849629	10.1120745513097
SUR2	10.768407660506	11.4187117592945
ATP5	13.1538211661256	12.8826124834651
BFR2	11.7786603336672	11.8348462915113
PRO1	11.6649183280181	11.581939632548
CFT1	10.1470395271412	9.94783415366703
GPI11	10.6299940338739	11.0762009849308
RSC3	11.5023992289926	11.3998226380059
CPR5	13.3121313558712	13.3218858278119
HNT2	10.430609357822	10.1762728998536
YDR306C	10.3712539129547	10.0925457415436
YDR307W	10.2132500618108	10.1264721776603
SRB7	10.0614251998863	10.0432187185761
GIC2	9.95369156970461	9.92755576401107
SUM1	10.375289274064	10.4030013684763
TFB1	11.0273807820945	10.7734277168778
SSF2	11.1758239671724	10.9295395218194
PIB1	10.3269237839127	10.1743140298748
RAD34	8.05002275116429	7.87735162644926
IPK1	9.4295113566506	9.32527621857282
OMS1	10.0185757592953	10.1039172107521
YPR158C-D	15.0969086536889	15.7697242248554
HIM1	7.92288168172582	7.39403389536778
MCM21	9.00750388039646	8.94304808652734
YFT2	9.69060216992441	9.70095115997264
SWA2	11.0953640540648	11.1567277827593
DAD4	12.2176063691432	13.1115693266627
ASP1	12.5004560140682	12.6055721142583
TIM11	12.5943176050639	12.0948694327187
MRPL35	10.9887911809991	10.8789551883297
PEP7	8.84523912563878	8.78182523544631
UTP4	10.9196529264514	11.2513344646589
YCG1	10.4774041253208	10.3433189836611
YSP2	11.6083333778651	11.1682458898296
YDR327W	7.29690703231886	7.30542338930187
SKP1	11.7227050876479	11.6901464251353
PEX3	10.2363251871594	9.99218776964074
UBX5	9.93906198448549	9.88340087649702
GPI8	10.2792855608465	10.4411286218047
IRC3	9.6109602251124	9.4240255824404
YDR333C	11.2730612460506	11.0310188020212
SWR1	10.5237285620324	10.827215658901
MSN5	11.5453796065573	11.2651579057752
YDR336W	9.77032857393623	9.88579702297079
MRPS28	9.77795717382189	10.2068312254326
YDR338C	9.92954248061424	9.74798314030195
FCF1	11.5795705083611	12.0336776532817
YDR340W	5.9711457521125	6.12681596124685
YDR341C	13.8105214287228	13.7895540218751
HXT6	12.8491353034786	13.7529868692568
YDR344C	6.50754412854215	6.56572968082116
SVF1	13.1421501460021	14.009854854309
MRP1	10.7011764835774	11.1280523370367
YDR348C	10.9286442077163	10.9688179658927
YPS7	12.1398582761402	11.6535750965784
ATP22	10.7580732732704	10.2302366435734
SBE2	10.9475858035505	10.8539878525115
YDR352W	10.9399905147547	10.9835779474003
TRR1	12.5886467148988	12.7254919449891
TRP4	10.7015923731837	11.0910915316824
YDR355C	7.30189853875844	7.52847755314778
SPC110	9.75547013978598	9.6486541804062
YDR357C	11.167085660404	11.1075963381219
GGA1	9.44036880818403	9.20968973379689
EAF1	9.07495492408447	9.31876196520812
OPI7	6.86231500085111	6.71910128011041
BCP1	11.5565683210425	11.9306338618717
TFC6	10.5167637291404	10.6508632672091
ESC2	9.29502042113245	9.38944420156507
SEM1	12.2620361025195	12.4529052833744
CDC40	11.1923051451449	11.2159030296534
ESF1	12.1019395703032	11.8861538150938
YDR366C	7.53383585230432	7.7696990209329
KEI1	11.5045955660776	11.334664357987
YPR1	12.610676534446	12.5446505593658
XRS2	11.1026712524391	10.9064396829495
YDR370C	10.6227473676442	10.5635490361999
CTS2	10.3033127094747	10.1490357564581
VPS74	12.6599535382765	12.5433194603287
FRQ1	12.1282489296705	12.0126000980354
YDR374C	7.13011747770146	6.84472459228309
BCS1	9.82441782732577	9.95679431121093
ARH1	11.0661161061589	10.7950899413302
ATP17	12.913626209537	12.7400168212018
LSM6	12.4442254944076	12.5643900779147
YDR379C-A	11.1282070351259	12.3076647426118
RGA2	9.73144632203062	9.53323822243076
ARO10	6.47187677122454	6.39222811032129
YDR381C-A	11.0720722951716	12.0907112123602
YRA1	12.9083081733532	13.3667456705244
RPP2B	15.9178265798994	15.3675819729542
NKP1	9.80058124261991	9.64063538730257
ATO3	11.1412386255112	12.748461233004
EFT2	15.4315204563247	15.9243207606203
MUS81	9.72667797702871	9.78909506422675
YDR387C	8.77004274796083	8.68705368766762
RVS167	11.9759804835604	11.8365869251922
SAC7	9.91871568137254	9.91599437168358
UBA2	11.4259606662891	11.4903996506808
YDR391C	9.19005922477481	9.40889651621456
SPT3	9.74996996013378	9.63457511848456
SHE9	9.77562509443747	9.88214015804947
RPT3	11.7579899657272	11.9120996786311
SXM1	12.5212274499369	12.5761040185071
YDR396W	6.7773934127229	7.11980228100988
NCB2	10.6326862747043	11.7885185108907
UTP5	11.0927703523524	11.597926840605
HPT1	11.5047097636398	12.7632414196441
URH1	11.6873056904702	11.597503240732
YDR401W	8.19829769486015	8.28677028069222
DIT2	6.84664374556075	6.78765447285146
DIT1	8.18045621540977	7.35394957000715
RPB7	11.7977668873745	12.1833500395344
MRP20	10.1832135516981	10.2617070983469
PDR15	10.2046322740999	11.2797962740142
TRS120	11.665837752738	11.5427658834565
ADE8	9.67291853206991	10.116785800161
SIZ1	9.00661220453801	9.02753283752804
STE14	10.7643242577716	10.8850328250565
DFM1	10.9858490508667	10.7993221006129
RRP17	11.311629125991	11.6381009960938
YDR413C	9.63693088886419	9.81425239463803
ERD1	10.3849024411379	10.509715632939
YDR415C	9.99477769654164	9.86723857847501
SYF1	9.68682439687465	9.64635169601444
YDR417C	7.68609427429847	7.64628508514847
RPL12B	15.580414631146	15.8138087424218
RAD30	9.78660289582094	9.62501472153383
HKR1	10.3873496152563	10.8254756004002
ARO80	8.59540668589014	8.31223858909187
SIP1	10.1302487840507	9.87443120568753
CAD1	9.79524582708351	9.70007379595353
DYN2	11.8133443090761	11.4198338048644
SNX41	10.1991324599724	9.92071013502089
YDR426C	6.47551782110252	6.60191783554319
RPN9	12.3671771948453	12.1112954535584
BNA7	10.7237121331544	10.4794973549114
TIF35	13.3848242140465	13.7498694273968
CYM1	9.62278030634671	10.1047428848336
YDR431W	6.29600764225151	6.24764464155446
NPL3	11.6013901043598	11.9086815812148
YDR433W	11.8497999309237	12.0153174755093
GPI17	11.1292250503547	10.7215862724526
PPM1	9.89223314660561	9.871264581946
PPZ2	9.9482547904438	9.74061561258259
GPI19	9.13404891112522	9.09781092297441
THI74	8.58512028686248	8.55145449413962
LRS4	8.92412661516784	8.8475679165205
DOT1	9.29399575198583	9.42927282306862
APT2	10.3518447241957	10.1275816950279
YDR442W	6.26304755533804	6.24426868309298
SSN2	9.92972295562454	9.77532714567974
YDR444W	9.9262782019268	9.94178564296844
YDR445C	6.61234512600774	6.55353867868753
ECM11	6.57156305219755	6.28956522549055
RPS17B	15.7475006932255	15.8343871010204
ADA2	7.78261169173459	8.02797232585156
UTP6	11.7997511091648	12.0189408132705
RPS18A	15.2335784862697	15.8715347007581
YHP1	8.79266667590121	9.11529860349203
PPN1	11.8092415895996	10.9966853226725
TSA2	9.14605692781502	9.22057180274039
GUK1	12.9072192972646	12.7579129019666
YDR455C	7.53051558370275	7.47523083167416
NHX1	11.8515655701536	11.3149570390838
TOM1	10.500373848734	10.1505215981843
HEH2	10.1782415651773	10.2018911123144
PFA5	8.81700921407127	8.62765060855306
TFB3	9.99708066282457	9.89247603069263
MFA1	7.30950363859569	7.62379371882399
MRPL28	9.88953134165537	10.0330099571941
STP1	10.7174022506899	10.5479163283482
SPP41	9.48540468742803	9.36565973398698
RMT2	11.0905292850631	11.0914221626604
PKH3	8.91852040743327	8.76126532445377
YDR467C	8.03869406492825	8.34090492181065
TLG1	10.6692659897669	10.5608295708198
SDC1	9.36447613268965	9.36464027588612
UGO1	9.20491832737936	9.25054476843899
RPL27B	14.7499898564075	15.0733968373042
TRS31	9.96899791273824	10.0128898697964
PRP3	10.1029467674596	9.81509024364077
JIP4	10.0266340956139	10.0670174920888
YDR476C	9.84892959788774	9.93977900345951
SNF1	10.4963245257396	10.7182931204739
SNM1	9.689002063381	9.80233702681997
PEX29	9.7083786674062	9.53015464826245
DIG2	9.3649728821639	9.26640239542215
